brand,mileage,fuel_type,transmission,accident,clean_title,price,hp,engine_displacement,is_v_engine,age
Nissan,42600,2,0,1,1,31950.0,350.0,3.7,1,9
Chevrolet,98888,2,0,1,1,29000.0,362.9957627118644,6.0,0,8
Ford,64532,3,0,1,1,19395.0,188.0,2.0,0,6
BMW,75500,2,0,0,1,12975.0,300.0,3.0,0,14
Buick,32000,2,0,0,1,27000.0,197.0,2.5,0,6
Buick,47839,2,0,0,1,24991.0,247.23529411764707,2.5,0,6
Porsche,98413,2,3,1,1,34900.0,420.0,4.8,0,12
Audi,9628,2,0,0,1,78500.0,444.0,2.9,1,3
Jaguar,15000,2,0,0,1,16370.0,290.0,4.0,0,26
Honda,22564,2,0,0,0,44998.0,209.40425531914894,3.5,0,3
Lexus,110000,2,3,0,1,28000.0,270.0,3.5,1,10
Toyota,186117,2,0,0,1,13000.0,245.0,4.0,1,21
Jeep,103500,2,2,0,1,12500.0,190.0,4.0,0,23
Cadillac,8074,2,0,0,0,76700.0,354.9080459770115,4.2,1,6
BMW,43000,2,2,0,1,50900.0,414.0,4.0,0,14
BMW,70700,2,0,1,1,23000.0,445.0,4.4,0,10
Chevrolet,42479,2,0,0,1,28495.0,362.9957627118644,1.3,0,3
Audi,22300,2,0,0,1,38999.0,349.0,3.0,1,6
Ford,104000,2,0,1,1,19995.0,365.0,3.5,1,8
Ford,13865,2,0,0,1,29182.0,335.81672025723475,1.5,0,3
BMW,15882,2,0,0,1,84995.0,503.0,3.0,0,3
Mercedes-Benz,10483,2,0,0,0,60998.0,357.05725190839695,3.0,0,4
Chrysler,44000,1,0,1,1,12700.0,295.0,3.6,1,10
Hummer,109000,2,0,0,1,17500.0,316.0,6.0,0,22
BMW,31350,2,3,0,1,62450.0,425.0,3.0,0,5
Audi,30000,3,0,0,1,62000.0,335.0,3.0,1,4
Land,66500,2,0,0,1,19950.0,385.0,5.0,0,13
Nissan,96600,2,0,1,1,17000.0,261.0,4.0,1,13
Toyota,198000,2,0,0,1,14000.0,270.0,3.5,1,10
Audi,91877,2,0,1,1,24000.0,333.0,3.0,1,12
Ford,45578,2,0,0,1,45023.0,375.0,3.5,1,7
BMW,54000,2,2,1,1,19996.0,240.0,2.0,0,10
Land,52000,3,0,0,1,55000.0,395.0,3.0,0,5
Mercedes-Benz,23044,3,0,0,0,72598.0,357.05725190839695,3.0,0,5
Porsche,132500,2,2,0,1,35000.0,325.0,3.6,0,17
Mercedes-Benz,31370,2,3,0,1,65700.0,518.0,6.3,0,16
Chrysler,67303,2,0,0,1,4900.0,173.0,2.4,0,17
Ford,16500,2,0,0,1,54000.0,275.0,2.3,0,2
Toyota,28800,2,2,0,0,42900.0,264.74691358024694,3.5,0,7
RAM,88000,2,0,1,1,39900.0,280.0,3.6,1,6
Ford,18515,2,2,1,1,60867.0,526.0,5.2,0,7
Tesla,92813,4,0,0,1,30499.0,271.0,3.5,0,7
Volvo,58600,2,0,1,1,29000.0,330.0,2.0,0,6
Lexus,74500,2,3,0,1,33900.0,386.0,4.6,0,10
Tesla,33500,4,0,0,1,51900.0,518.0,3.5,0,7
Cadillac,222,2,0,0,1,69000.0,310.0,3.6,1,2
Chevrolet,75124,1,0,0,1,16499.0,310.0,5.3,0,18
Chevrolet,15500,2,3,0,1,45000.0,430.0,6.2,0,12
Audi,34300,3,0,0,1,52500.0,335.0,3.0,1,5
Honda,82000,2,0,0,1,32471.0,280.0,3.5,1,6
Acura,3389,2,0,0,0,38598.0,256.5952380952381,2.0,0,2
Cadillac,96000,2,0,1,1,4999.0,260.0,3.6,1,20
Dodge,7751,2,0,0,1,41950.0,370.0,5.7,0,4
Lexus,109000,3,0,1,1,14945.0,134.0,1.8,0,13
Hyundai,60000,2,3,0,1,17000.0,348.0,3.8,1,10
Mercedes-Benz,9006,2,0,0,1,56999.0,255.0,2.0,0,3
Toyota,13400,2,0,0,1,33499.0,228.0,2.4,0,3
Porsche,28570,2,0,0,0,55998.0,377.58787878787876,3.0,0,5
Dodge,78000,2,3,1,1,44700.0,475.0,6.4,0,7
Lexus,134000,2,0,1,1,29995.0,383.0,5.7,0,12
Kia,104994,3,0,0,1,9000.0,199.0,2.4,0,12
Alfa,30000,2,0,0,1,28900.0,280.0,2.0,0,5
Toyota,67000,1,0,0,1,37999.0,381.0,5.7,0,8
Kia,8263,2,0,0,1,29000.0,180.0,1.6,0,4
RAM,35003,2,0,0,1,40999.0,377.1296296296296,5.7,1,4
Chevrolet,80000,2,0,0,1,31000.0,430.0,6.2,0,17
Jaguar,74595,2,0,1,1,32450.0,495.0,5.0,0,11
Audi,87066,2,0,0,1,20999.0,310.0,3.0,1,12
Audi,38360,2,0,0,0,49936.0,318.83125,3.0,1,6
Kia,38000,2,0,0,1,41999.0,291.0,3.8,1,5
Toyota,69641,3,1,1,1,23995.0,208.0,2.5,0,7
Toyota,1275,2,0,0,1,47999.0,228.0,2.4,0,3
BMW,60000,2,2,0,1,25000.0,333.0,3.2,0,24
Jeep,99450,2,2,0,1,21000.0,285.0,3.6,1,11
Toyota,200,3,0,0,1,82500.0,437.0,3.4,1,2
Porsche,68000,2,3,1,1,32950.0,310.0,3.6,1,9
GMC,73091,0,0,1,1,58500.0,445.0,6.6,0,6
Kia,9400,3,0,0,1,31500.0,180.0,1.6,0,2
Porsche,117697,2,0,1,1,16975.0,300.0,3.6,1,11
Lexus,116300,2,0,0,1,31950.0,301.0,4.6,0,8
Acura,56778,3,0,0,1,41899.0,321.0,3.0,1,6
Audi,5682,3,0,0,0,48698.0,318.83125,2.0,0,2
BMW,37000,2,0,0,1,31000.0,248.0,2.0,0,8
Kia,103748,2,0,0,1,8500.0,173.0,2.0,0,10
Toyota,86000,2,0,0,1,22500.0,282.0,4.7,0,20
Land,125900,2,0,0,1,21000.0,375.0,5.0,0,12
Nissan,6200,2,0,0,1,48000.0,400.0,5.6,0,2
Ford,85000,0,0,1,1,52500.0,450.0,6.7,0,6
Mercedes-Benz,19324,2,3,0,1,75000.0,456.0,4.0,0,8
Cadillac,49273,2,0,0,1,54000.0,420.0,6.2,0,7
Tesla,42094,4,0,0,1,32000.0,485.536231884058,3.5,0,6
BMW,44000,2,0,0,1,55000.0,425.0,3.0,0,8
Chevrolet,148377,2,0,0,0,5500.0,138.0,1.4,0,13
Dodge,70000,2,2,0,1,22000.0,425.0,6.1,0,15
Mercedes-Benz,143290,0,0,0,1,33490.0,161.0,2.1,0,9
Ford,69205,0,3,0,1,73500.0,450.0,6.7,0,6
Chevrolet,123500,2,0,0,1,25650.0,355.0,5.3,0,10
Audi,70773,2,0,0,1,30950.0,333.0,3.0,1,7
Jeep,109000,2,0,1,1,7599.0,158.0,2.0,0,10
INFINITI,71097,2,0,0,1,18995.0,325.0,3.7,1,11
BMW,76309,2,0,0,0,12000.0,300.0,3.0,0,12
Tesla,26609,4,0,0,0,36998.0,485.536231884058,3.5,0,7
Nissan,160490,4,2,0,1,15500.0,294.6774193548387,3.5,0,29
Cadillac,80400,2,0,1,1,15000.0,202.0,2.5,0,11
Toyota,123620,2,0,1,1,9900.0,179.0,2.5,0,15
Acura,187883,2,0,0,1,5500.0,201.0,2.4,0,14
Honda,25420,2,1,0,1,24500.0,158.0,2.0,0,3
BMW,129999,2,2,0,1,29999.0,414.0,4.0,0,14
BMW,41048,2,3,0,1,38490.0,414.0,4.0,0,17
Nissan,72500,2,2,0,1,6750.0,122.0,1.8,0,15
RAM,143390,2,0,0,1,13000.0,280.0,3.6,1,11
Acura,68425,2,0,1,1,23500.0,279.0,3.5,1,7
Toyota,95000,2,0,0,1,33000.0,270.0,4.0,1,7
RAM,29000,2,0,1,1,49500.0,395.0,5.7,0,6
Chevrolet,145000,2,0,0,1,22000.0,350.0,5.7,0,22
Land,29700,3,0,0,0,68000.0,395.0,3.0,0,5
Jeep,98658,2,0,0,1,14995.0,360.0,5.7,0,14
Volvo,97615,2,0,0,1,10500.0,281.0,3.0,0,16
Porsche,36000,2,0,0,1,37000.0,400.0,4.8,0,11
Mazda,61874,2,0,0,1,22389.0,188.17948717948718,2.5,0,4
Chrysler,74582,1,0,0,1,8500.0,283.0,3.6,1,13
INFINITI,51500,2,0,0,1,23900.0,325.0,3.7,1,12
Toyota,193827,2,0,0,1,14950.0,239.0,4.0,1,18
Chevrolet,53433,2,0,0,1,36950.0,355.0,5.3,0,6
Mercedes-Benz,103000,2,0,1,1,40000.0,451.0,6.3,0,13
BMW,59000,2,3,1,1,20999.0,240.0,2.0,0,9
Lexus,82000,2,0,0,1,32900.0,301.0,4.6,0,8
Porsche,60000,2,0,0,1,45000.0,310.0,3.6,1,9
Cadillac,93971,2,0,0,1,47000.0,420.0,6.2,0,8
Lexus,62600,2,3,0,1,27500.0,306.0,3.5,1,10
Mercedes-Benz,84450,2,0,0,1,19000.0,302.0,3.5,1,11
Audi,18099,3,0,0,0,40798.0,318.83125,2.0,0,3
Mercedes-Benz,76500,2,0,0,1,17999.0,302.0,3.5,1,11
Chevrolet,74000,2,0,0,1,19800.0,275.0,2.0,0,8
RAM,15607,2,0,0,0,45999.0,377.1296296296296,5.7,1,3
Chevrolet,111095,1,0,1,1,26000.0,355.0,5.3,0,11
Toyota,37216,2,0,1,1,14995.0,210.0,3.3,1,18
Jaguar,25786,2,0,0,1,38500.0,380.0,3.0,1,10
Jeep,15520,2,0,0,1,40459.0,252.40404040404042,3.6,1,4
RAM,49583,2,0,0,0,42816.0,377.1296296296296,5.7,1,4
Porsche,97300,0,0,0,1,29995.0,240.0,3.0,1,10
Chevrolet,89000,2,0,0,1,10400.0,200.0,3.8,1,23
Porsche,52111,2,0,1,1,37500.0,420.0,3.6,1,10
Dodge,75800,2,0,0,0,35998.0,376.2916666666667,6.4,0,6
Lexus,113500,2,0,1,1,11000.0,272.0,3.5,1,15
Audi,155382,2,0,1,1,13500.0,200.0,2.0,0,10
Mercedes-Benz,49643,2,0,1,1,33995.0,402.0,4.7,0,9
BMW,76474,2,3,0,1,32000.0,445.0,4.4,0,10
Porsche,10431,2,0,0,1,50999.0,275.0,2.7,0,9
INFINITI,190120,2,0,1,1,12500.0,390.0,5.0,0,16
Ford,92000,2,0,0,1,29999.0,375.0,3.5,1,5
Chevrolet,24000,2,2,0,1,32000.0,335.0,3.6,1,8
RAM,25396,2,0,0,1,43250.0,377.1296296296296,5.7,1,5
Chevrolet,167000,2,0,1,1,6500.0,300.0,6.0,0,24
RAM,18645,2,0,0,1,49700.0,377.1296296296296,5.7,1,3
Ford,54000,2,0,0,1,23999.0,300.0,3.7,1,9
Hyundai,83000,2,2,0,1,2900.0,104.0,1.6,0,22
Audi,10071,3,0,0,0,40598.0,318.83125,2.0,0,3
Ford,43329,2,0,0,1,43642.0,335.81672025723475,3.5,1,4
Lexus,51400,2,0,0,1,43000.0,467.0,5.0,0,10
Chevrolet,153800,1,0,1,1,23000.0,355.0,5.3,0,10
RAM,10458,2,0,0,1,48815.0,377.1296296296296,5.7,1,5
BMW,84709,2,0,0,1,13800.0,240.0,2.0,0,11
Mercedes-Benz,33500,2,0,0,1,45770.0,385.0,3.0,1,6
BMW,98000,2,3,0,1,32999.0,425.0,3.0,0,10
BMW,94653,2,0,1,1,7300.0,360.0,4.8,0,17
Ford,9281,2,0,0,1,85000.0,440.0,3.5,1,2
Chevrolet,11806,2,0,0,1,47000.0,310.0,3.6,1,2
Mercedes-Benz,70015,4,0,0,1,22500.0,357.05725190839695,2.0,0,32
Cadillac,48613,2,0,1,1,61500.0,420.0,6.2,0,5
RAM,2990,0,0,1,1,69900.0,400.0,6.7,0,2
Audi,124747,2,3,0,1,6900.0,180.0,1.8,0,20
RAM,24000,3,0,0,1,42000.0,395.0,5.7,0,4
Mazda,113000,2,0,0,1,5499.0,244.0,2.3,0,16
INFINITI,89106,2,3,0,1,18000.0,295.0,3.5,1,8
Ford,22000,1,0,1,1,53000.0,385.0,6.2,0,8
Jeep,20472,2,0,0,0,28298.0,252.40404040404042,2.4,0,3
INFINITI,8600,2,0,0,0,78990.0,400.0,5.6,0,2
Chevrolet,4753,2,0,0,1,57000.0,355.0,5.3,0,3
Hyundai,65000,2,0,0,0,8900.0,210.0,2.0,0,15
Chevrolet,15000,2,2,0,1,43500.0,455.0,6.2,0,4
Audi,42400,0,0,0,1,26500.0,240.0,3.0,1,11
Land,15840,2,0,0,1,69900.0,296.0,2.0,0,2
Porsche,76200,2,3,0,1,42000.0,420.0,3.6,1,9
Chevrolet,105667,2,0,0,1,39000.0,355.0,5.3,0,6
Chevrolet,51338,2,0,0,1,49900.0,355.0,5.3,0,6
Dodge,76857,2,2,1,1,8100.0,160.0,2.0,0,9
Ford,80200,1,0,0,1,42500.0,385.0,6.2,0,6
Ford,38560,2,2,1,1,28500.0,420.0,5.0,0,11
Chevrolet,12500,2,3,0,1,84999.0,490.0,6.2,0,5
Hyundai,45303,2,0,0,1,20999.0,348.0,3.8,1,9
Ford,110000,2,2,0,1,9495.0,252.0,2.0,0,11
Cadillac,66200,2,0,0,1,16499.0,270.0,3.0,1,14
Subaru,71000,2,2,0,1,14900.0,165.0,2.5,0,22
Toyota,81301,2,0,0,1,30275.0,264.74691358024694,3.5,1,6
Chevrolet,7033,2,0,0,1,63900.0,460.0,6.2,0,6
Dodge,36000,2,0,0,1,62000.0,475.0,6.4,0,5
Acura,116000,2,2,1,1,9000.0,201.0,2.4,0,15
Chevrolet,42780,2,3,1,1,41100.0,455.0,6.2,0,7
BMW,39886,2,3,1,1,26000.0,315.0,3.0,0,11
Audi,151400,2,3,0,1,15400.0,333.0,3.0,1,11
Alfa,48000,2,0,0,1,20500.0,280.0,2.0,0,8
Toyota,8727,2,0,0,0,44596.0,264.74691358024694,2.4,0,2
Rolls-Royce,79000,2,0,1,1,80300.0,563.0,6.6,0,14
Dodge,54000,2,0,0,1,34000.0,372.0,5.7,0,5
Porsche,110000,2,0,1,1,25900.0,300.0,3.6,1,9
Chevrolet,49688,2,0,0,1,24900.0,200.0,5.3,0,5
Mercedes-Benz,14000,2,0,0,1,48000.0,208.0,2.0,0,5
Chevrolet,11597,2,0,0,0,68590.0,362.9957627118644,6.2,1,3
Mercedes-Benz,86101,2,0,1,1,72777.0,577.0,5.5,0,8
Chevrolet,58816,2,0,0,0,36590.0,362.9957627118644,5.3,1,8
Lexus,77856,2,0,0,1,30919.0,303.6592592592593,3.5,1,9
GMC,115282,2,0,1,1,12433.0,341.013698630137,3.6,1,10
MINI,103726,2,2,1,1,5995.0,115.0,1.6,0,22
Mazda,39800,2,3,0,1,13250.0,158.0,2.0,0,17
Toyota,79500,2,0,0,1,33333.0,270.0,4.0,1,6
Toyota,165520,2,0,1,1,9000.0,270.0,3.5,1,17
BMW,92000,2,3,1,1,24000.0,445.0,4.4,0,11
Hyundai,1500,2,3,0,1,55000.0,291.0,3.8,1,2
Pontiac,38100,2,2,0,1,19950.0,260.0,2.0,0,17
Land,42125,2,3,0,1,38999.0,237.0,2.0,0,7
Porsche,86818,0,3,0,1,33500.0,240.0,3.0,1,11
Toyota,111300,2,3,0,1,7900.0,268.0,3.5,1,17
BMW,98200,2,0,0,1,27000.0,414.0,4.0,0,14
Porsche,42500,2,0,1,1,53999.0,330.0,3.0,1,7
Jeep,171000,2,2,1,1,15000.0,181.0,4.0,0,24
Honda,11649,2,0,0,0,39999.0,280.0,3.5,1,2
Mercedes-Benz,24933,2,3,1,1,40250.0,429.0,4.6,0,12
Audi,99769,2,2,0,1,29995.0,420.0,4.2,0,18
Toyota,16156,2,0,0,0,39390.0,264.74691358024694,3.5,1,3
Mercedes-Benz,67250,2,0,0,1,11900.0,268.0,3.5,1,17
GMC,30022,2,0,1,1,74500.0,420.0,6.2,0,4
Porsche,42596,2,3,0,1,78000.0,440.0,2.9,1,8
Ford,33705,2,0,1,1,36995.0,335.81672025723475,2.3,0,4
Land,63300,2,0,0,1,31000.0,340.0,3.0,1,9
Acura,4700,2,0,0,1,52000.0,355.0,3.0,1,2
Toyota,27256,2,2,0,0,42998.0,264.74691358024694,3.5,0,5
Hummer,107481,2,0,0,1,13500.0,239.0,3.7,0,15
Tesla,61700,4,0,0,1,25900.0,271.0,3.5,0,7
Volvo,94000,4,0,0,1,4500.0,295.45454545454544,2.0,0,30
Jeep,128000,2,0,0,1,26800.0,285.0,3.6,1,8
Chevrolet,26000,2,0,0,1,39000.0,455.0,6.2,0,7
Audi,74000,2,0,0,1,29950.0,420.0,4.0,0,10
Audi,54900,2,2,0,0,28900.0,360.0,2.5,0,13
INFINITI,141775,2,3,0,1,11500.0,400.0,5.6,0,13
Volkswagen,63250,2,0,0,1,12000.0,115.0,2.0,0,24
Audi,13895,3,0,0,0,44998.0,318.83125,2.0,0,3
Ford,35900,1,3,1,1,27900.0,385.0,6.2,0,11
GMC,48306,2,0,1,1,71999.0,341.013698630137,6.2,1,3
Audi,125000,2,0,0,1,10500.0,211.0,2.0,0,13
Dodge,37700,4,0,1,1,38000.0,376.2916666666667,5.7,0,9
Tesla,103000,4,0,0,1,36000.0,485.536231884058,3.5,0,8
Mazda,45303,2,0,0,0,25382.0,188.17948717948718,2.5,0,4
Lexus,53900,2,0,0,1,27500.0,268.0,3.5,1,9
Jeep,54000,2,0,0,1,20000.0,202.0,3.8,1,17
Chevrolet,129000,2,0,0,1,17950.0,366.0,6.0,0,18
Jeep,10232,2,0,0,1,44646.0,252.40404040404042,3.6,1,3
Acura,3708,2,0,0,0,58998.0,256.5952380952381,3.5,0,2
Nissan,167000,2,0,0,0,14500.0,284.0,3.5,1,7
Tesla,37000,4,0,0,1,58000.0,518.0,3.5,0,6
Subaru,10419,2,1,1,0,24998.0,218.73684210526315,2.5,0,3
Audi,96238,2,3,1,1,22500.0,420.0,4.0,0,11
Subaru,12700,2,1,0,1,38500.0,260.0,2.4,0,3
Porsche,124000,2,0,0,1,25000.0,420.0,3.6,1,10
BMW,123000,2,0,0,1,15000.0,300.0,3.0,0,16
GMC,24900,2,0,0,1,49900.0,310.0,2.7,0,3
Ford,95500,2,3,0,1,20000.0,365.0,3.5,1,9
Lexus,48300,2,0,0,1,82000.0,383.0,5.7,0,4
BMW,94000,2,2,0,1,25999.0,414.0,4.0,0,17
Nissan,183000,2,0,1,1,12000.0,261.0,4.0,1,14
Ford,126225,3,1,1,1,11500.0,188.0,2.0,0,12
Volkswagen,87892,2,2,0,1,16000.0,210.0,2.0,0,9
Cadillac,45000,2,0,0,1,41500.0,556.0,6.2,0,13
Lexus,106000,2,0,0,1,37500.0,301.0,4.6,0,10
GMC,51300,2,0,1,1,25500.0,193.0,2.5,0,6
Ford,30176,2,0,0,1,28979.0,335.81672025723475,1.5,0,4
Nissan,27598,2,0,0,0,39884.0,294.6774193548387,5.6,1,4
Volkswagen,107000,2,0,0,1,9499.0,170.0,2.5,0,13
Land,17500,2,0,0,1,65000.0,518.0,5.0,0,6
RAM,117878,0,3,0,1,42000.0,350.0,6.7,0,8
Nissan,138700,2,1,1,1,7000.0,265.0,3.5,1,15
Cadillac,152068,1,0,1,1,12350.0,403.0,6.2,0,16
BMW,77000,2,3,1,1,26999.0,240.0,2.0,0,9
Ford,26000,2,2,0,1,37000.0,350.0,2.3,0,8
Lexus,131200,3,0,0,1,14000.0,134.0,1.8,0,11
Buick,83280,2,0,0,0,20599.0,247.23529411764707,3.6,1,8
BMW,59000,2,2,0,1,53500.0,425.0,3.0,0,10
Volkswagen,15500,2,0,0,1,30000.0,268.0,2.0,0,5
BMW,90000,2,0,0,1,19950.0,300.0,3.0,0,12
INFINITI,94000,2,3,1,1,10995.0,280.0,3.5,1,19
Hummer,63750,2,0,1,1,55000.0,393.0,6.2,0,17
Mercedes-Benz,95500,2,0,1,1,15990.0,228.0,3.0,1,14
Acura,37900,2,0,0,1,26000.0,201.0,2.4,0,6
RAM,76249,2,0,1,0,40995.0,377.1296296296296,5.7,1,6
BMW,81000,2,2,0,1,39000.0,333.0,3.2,0,24
Chevrolet,37806,2,0,0,1,60894.0,355.0,5.3,0,3
Dodge,151544,2,0,1,1,17700.0,355.0,5.7,0,15
Chevrolet,60345,2,0,0,1,26950.0,400.0,6.2,0,13
Dodge,90305,2,0,0,1,12000.0,250.0,3.5,1,15
Jeep,13275,2,0,0,0,42599.0,252.40404040404042,3.6,1,3
Chevrolet,8660,2,0,0,1,45000.0,455.0,6.2,0,7
Ford,28220,0,0,0,1,73600.0,475.0,6.7,0,4
Ford,97700,0,0,0,1,39950.0,440.0,6.7,0,10
Lincoln,100000,2,3,0,1,24000.0,240.0,2.0,0,9
Land,63295,2,0,0,1,29993.0,340.0,3.0,1,7
Chevrolet,102604,1,0,0,1,25500.0,355.0,5.3,0,11
Ford,124000,1,0,0,1,40100.0,385.0,6.2,0,6
Tesla,12080,4,0,0,1,36750.0,271.0,3.5,0,3
Lexus,39300,2,3,0,1,69500.0,383.0,5.7,0,7
INFINITI,51000,2,1,1,1,29000.0,295.0,3.5,1,6
Land,67000,2,0,0,1,35999.0,340.0,3.0,1,8
INFINITI,95400,2,0,0,0,14195.0,265.0,3.5,1,11
Hyundai,136991,2,0,0,1,11000.0,198.0,2.4,0,12
Toyota,3959,2,0,0,1,55000.0,389.0,3.4,1,3
Jeep,47500,2,0,0,1,31000.0,293.0,3.6,1,5
Ford,176691,0,0,1,1,13000.0,325.0,6.0,0,20
Tesla,33000,4,0,0,1,55000.0,455.0,3.5,0,4
Mercedes-Benz,34600,2,3,0,1,27500.0,402.0,4.7,0,11
RAM,84500,2,0,0,1,34000.0,410.0,6.4,0,11
Kia,36100,3,0,0,1,37500.0,227.0,1.6,0,3
Hyundai,92225,2,0,1,1,17000.0,311.0,3.8,1,10
Jeep,17500,2,0,0,1,25695.0,180.0,2.4,0,5
Ford,114323,2,0,0,1,6000.0,175.0,2.5,0,14
Toyota,92000,2,0,0,1,27500.0,260.0,4.0,1,11
BMW,29025,2,0,0,0,29998.0,360.47076923076924,2.0,0,7
Dodge,17000,2,3,0,1,65000.0,475.0,6.4,0,4
Hyundai,96476,2,0,0,1,13000.0,290.0,3.3,1,10
Volkswagen,36311,2,0,0,1,39127.0,208.47058823529412,3.6,1,4
Land,56842,2,3,0,1,35000.0,510.0,5.0,0,9
Nissan,23677,2,0,0,0,29510.0,294.6774193548387,3.5,1,4
Buick,27340,2,0,0,0,31700.0,247.23529411764707,2.5,0,5
Chevrolet,26177,2,0,0,0,41986.0,362.9957627118644,5.3,1,5
Pontiac,122348,2,0,1,1,10000.0,260.0,2.0,0,16
BMW,98000,2,3,0,1,22500.0,315.0,3.0,0,10
Tesla,32300,4,0,0,1,29000.0,485.536231884058,3.5,0,6
MINI,18997,2,3,0,1,26750.0,189.0,2.0,0,6
Porsche,40350,2,0,0,1,67995.0,330.0,3.4,0,9
Ford,156856,1,0,0,1,14300.0,310.0,5.4,0,14
BMW,61773,2,3,0,1,46000.0,567.0,4.4,0,8
Ford,74500,2,2,0,1,22000.0,412.0,5.0,0,14
Jeep,99000,2,0,1,1,5000.0,172.0,2.4,0,9
INFINITI,63496,2,2,0,1,15000.0,330.0,3.7,1,17
Ford,18465,2,0,0,1,47500.0,400.0,3.5,1,3
Porsche,42635,2,3,0,1,72995.0,355.0,3.8,0,18
INFINITI,99000,2,2,0,1,18900.0,298.0,3.5,1,20
Chrysler,87500,2,0,0,1,13750.0,292.0,3.6,1,12
Toyota,138000,2,0,0,1,6800.0,210.0,3.3,1,18
Lexus,70891,2,3,0,1,28995.0,260.0,3.5,1,7
Buick,55403,2,0,1,1,29444.0,310.0,3.6,1,5
BMW,3213,2,0,0,1,89995.0,503.0,3.0,0,3
Pontiac,142314,2,2,1,1,21999.0,400.0,6.0,0,20
Toyota,53000,2,0,0,1,36740.0,260.0,4.0,1,12
Hyundai,120250,2,0,0,1,7500.0,145.0,1.8,0,11
Porsche,72329,2,0,0,1,29500.0,340.0,3.0,1,10
Hummer,153692,2,0,0,1,9995.0,242.0,3.7,0,18
Tesla,32670,4,0,0,1,37000.0,485.536231884058,3.5,0,4
Audi,98400,2,0,0,1,18000.0,333.0,3.0,1,13
Toyota,1400,2,0,0,1,46500.0,270.0,4.0,1,2
Tesla,32000,4,0,0,1,29999.0,271.0,3.5,0,7
Ford,92800,2,0,0,1,9000.0,210.0,5.8,0,28
Subaru,94000,2,2,0,1,12500.0,243.0,2.5,0,17
Mercedes-Benz,67350,2,0,1,1,18700.0,302.0,3.5,1,11
BMW,66500,2,2,0,1,21000.0,333.0,3.2,0,24
Mercedes-Benz,70612,2,0,0,1,14500.0,201.0,1.8,0,11
Toyota,112630,2,0,1,1,11500.0,266.0,3.5,1,18
Dodge,124705,1,0,0,1,6499.0,283.0,3.6,1,11
BMW,61000,2,2,1,1,34000.0,335.0,3.0,0,7
RAM,157272,0,0,1,1,32999.0,350.0,6.7,0,8
Mercedes-Benz,84000,2,0,0,1,20399.0,362.0,3.0,1,10
Jeep,27981,2,0,0,1,47500.0,285.0,3.6,1,5
Bentley,18000,2,0,0,1,63000.0,552.0,6.0,0,16
Tesla,27123,4,0,0,1,38200.0,425.0,3.5,0,6
Chevrolet,3053,2,3,0,1,83900.0,490.0,6.2,0,4
Audi,60251,2,0,1,1,19000.0,272.0,3.0,1,10
Mazda,5093,2,2,0,1,28000.0,181.0,2.0,0,4
Mercedes-Benz,175722,2,0,0,1,7000.0,302.0,5.0,0,20
BMW,17900,2,3,0,1,59900.0,560.0,4.4,0,10
GMC,142792,2,0,0,1,22999.0,355.0,5.3,0,10
BMW,53814,2,0,0,0,11800.0,326.0,5.4,0,24
Toyota,89400,2,0,0,1,26900.0,381.0,5.7,0,15
Chrysler,86000,2,0,0,1,15000.0,340.0,5.7,0,18
smart,61595,2,0,0,1,5000.0,70.0,1.0,0,17
Toyota,74000,1,0,1,1,38000.0,381.0,5.7,0,7
Hummer,130000,2,0,1,1,16500.0,316.0,6.0,0,21
BMW,86000,2,0,1,1,29000.0,540.0,4.4,0,10
Land,140600,2,0,0,1,7500.0,390.0,4.2,0,17
Audi,27532,2,0,0,1,27900.0,252.0,2.0,0,7
Ford,91000,1,0,0,1,12500.0,160.0,2.0,0,8
Mercedes-Benz,63000,2,0,0,1,28500.0,402.0,4.7,0,11
Jeep,10500,3,0,0,1,49999.0,375.0,2.0,0,3
Mercedes-Benz,75073,1,0,0,1,21500.0,302.0,3.5,1,11
Jeep,140000,2,0,1,1,9000.0,202.0,3.8,1,17
Mercedes-Benz,30300,2,0,0,1,30500.0,188.0,2.0,0,6
Chevrolet,139000,2,0,0,1,4200.0,169.0,2.4,0,16
Hummer,118000,2,0,0,1,17900.0,220.0,3.5,0,19
BMW,51000,3,3,0,1,53000.0,357.0,1.5,0,10
Cadillac,69423,2,0,0,1,36500.0,320.0,4.6,0,16
Lincoln,52284,2,0,1,1,12500.0,240.0,2.0,0,8
Chevrolet,111228,2,0,1,1,4000.0,195.0,4.3,1,19
Land,52300,2,3,0,1,49900.0,340.0,3.0,1,6
Nissan,95993,2,0,0,1,32612.0,294.6774193548387,5.6,1,4
Kia,26716,2,0,0,0,47541.0,230.45454545454547,3.8,0,3
Chevrolet,39517,2,0,1,0,67190.0,362.9957627118644,5.3,1,2
Ford,31600,2,2,0,1,41000.0,460.0,5.0,0,6
BMW,83298,2,0,0,1,18300.0,248.0,2.0,0,8
Land,95212,2,0,0,1,31599.0,340.0,3.0,1,8
Porsche,61600,2,0,0,1,51750.0,345.0,3.6,0,15
INFINITI,130921,2,3,0,1,12000.0,400.0,5.6,0,14
RAM,41000,2,0,0,0,45515.0,410.0,6.4,0,5
BMW,1500,2,0,0,1,90000.0,335.0,3.0,0,1
MINI,79950,2,0,0,1,17390.0,189.0,2.0,0,8
RAM,45867,2,0,0,1,43449.0,377.1296296296296,6.4,1,4
Porsche,22700,2,2,1,1,85500.0,350.0,3.4,0,11
