brand,mileage,fuel_type,transmission,accident,clean_title,price,hp,engine_displacement,is_v_engine,age
12,15629,2,2,0,0,61900.0,335.81672025723475,5.8,1,11
41,15020,2,0,0,1,18500.0,173.0,2.4,0,17
46,50361,2,0,0,0,65998.0,264.74691358024694,5.7,0,9
31,115000,2,3,1,1,36000.0,429.0,4.6,0,12
37,28500,2,2,0,1,63500.0,355.0,3.8,0,20
31,51700,2,3,0,1,32000.0,375.0,2.0,0,7
12,148949,2,0,0,1,3900.0,263.0,3.5,1,17
4,39300,2,0,1,1,31750.0,320.0,3.0,0,7
15,82323,2,2,0,1,28500.0,237.0,2.2,0,17
0,3574,2,1,0,0,34998.0,256.5952380952381,1.5,0,2
12,109357,2,0,0,1,12749.0,310.0,6.8,0,24
31,46000,2,0,0,1,18853.0,302.0,5.0,0,21
18,37100,2,2,0,1,16900.0,306.0,3.5,1,18
47,89000,2,2,0,1,14500.0,210.0,2.0,0,9
10,1240,2,0,0,0,53900.0,376.2916666666667,6.4,1,3
25,67073,2,0,1,1,47999.0,450.0,3.5,1,6
28,28700,2,0,0,0,24900.0,404.0,3.0,1,10
12,98995,2,0,0,0,34998.0,335.81672025723475,3.5,0,7
47,123815,2,0,0,1,5000.0,283.0,3.6,1,13
46,61341,2,0,1,0,34084.0,264.74691358024694,3.5,1,5
15,96473,2,0,0,0,15599.0,209.40425531914894,2.0,0,9
20,66107,2,0,0,0,31331.0,252.40404040404042,3.6,1,8
23,114287,2,0,0,1,9900.0,400.0,4.2,0,17
0,75000,2,0,0,1,14500.0,150.0,2.0,0,10
4,45800,2,0,0,0,36800.0,560.0,4.4,0,9
4,70582,2,0,1,1,35000.0,300.0,3.0,0,9
37,33088,2,0,0,1,49750.0,325.0,3.4,0,11
25,1850,3,1,0,1,49000.0,266.0,2.5,0,4
7,94155,2,0,0,1,10500.0,275.0,4.6,0,17
7,25000,2,0,0,1,17999.0,335.0,3.6,1,9
13,99500,2,0,0,1,27995.0,355.0,5.3,0,9
18,158564,2,0,0,1,8750.0,328.0,3.7,1,16
12,20000,2,0,0,1,78499.0,310.0,3.5,1,2
7,46711,2,0,1,1,20850.0,304.0,3.6,1,7
34,46496,2,0,0,1,41000.0,375.0,5.6,0,8
31,19800,2,0,0,1,53800.0,362.0,3.0,1,6
46,175000,2,0,1,1,37900.0,381.0,5.7,0,17
46,61500,2,0,0,1,63500.0,381.0,5.7,0,9
38,49750,2,0,0,1,65000.0,280.0,3.6,1,9
25,83765,2,0,0,1,8995.0,263.0,3.5,1,14
1,1966,2,0,0,0,75900.0,336.25,2.9,1,3
8,50648,2,0,0,0,23995.0,362.9957627118644,1.2,0,4
18,60058,2,0,1,1,15000.0,328.0,3.7,1,12
28,54423,2,0,0,1,33950.0,424.0,3.0,1,8
46,24001,2,0,0,0,47498.0,264.74691358024694,3.5,1,3
34,14735,2,0,0,0,50998.0,294.6774193548387,5.6,0,3
3,2425,3,0,0,0,42998.0,318.83125,2.0,0,2
25,64855,2,0,0,1,46995.0,450.0,3.5,1,6
31,16238,2,0,0,1,62479.0,329.0,2.0,0,3
38,18051,2,0,0,1,47995.0,377.1296296296296,5.7,1,3
25,36524,2,0,0,1,14900.0,239.0,4.6,0,21
0,14896,2,3,0,0,39998.0,256.5952380952381,2.0,0,3
46,14048,3,0,0,0,29999.0,264.74691358024694,2.5,0,3
31,80581,2,3,0,1,26000.0,402.0,4.7,0,11
30,81400,2,2,1,1,11000.0,166.0,2.0,0,18
37,6700,2,0,0,1,63000.0,300.0,2.0,0,6
12,143000,2,0,0,1,22500.0,275.0,3.7,1,10
22,87842,2,0,0,1,18688.0,230.45454545454547,2.0,0,8
18,116451,2,2,0,1,16500.0,328.0,3.7,1,15
34,53677,2,0,0,1,27900.0,390.0,5.6,0,6
3,12000,3,0,0,1,77500.0,444.0,2.9,1,4
23,20034,2,0,0,0,43998.0,381.03921568627453,3.0,0,6
12,32000,0,0,0,1,68000.0,210.0,2.0,0,5
18,70312,2,0,0,1,19995.0,330.0,3.7,1,11
20,8794,2,0,0,1,54000.0,285.0,3.6,1,3
25,156000,2,0,1,1,5900.0,265.0,3.5,1,15
31,67100,2,3,1,1,34250.0,362.0,3.0,1,7
37,52000,2,3,1,1,37000.0,275.0,2.7,0,11
0,137200,2,3,0,1,12000.0,300.0,3.7,1,14
47,36000,2,0,1,1,32000.0,292.0,2.0,0,7
22,15500,2,1,1,1,24500.0,147.0,2.0,0,2
25,49814,2,0,0,0,26545.0,322.97727272727275,2.0,0,6
4,846,3,0,0,1,86999.0,357.0,1.5,0,10
46,67039,2,0,0,0,34645.0,264.74691358024694,3.5,1,4
30,2636,2,0,0,0,28535.0,188.17948717948718,2.5,0,2
37,50166,2,0,1,1,43550.0,377.58787878787876,3.6,1,7
25,37375,2,0,0,1,27500.0,400.0,3.0,1,8
45,21600,4,0,0,1,31000.0,271.0,3.5,0,4
37,9500,2,0,1,1,69000.0,350.0,2.5,0,6
8,143095,2,0,0,1,16000.0,400.0,6.0,0,20
0,80000,2,2,1,1,8500.0,200.0,2.0,0,23
37,5856,2,2,0,1,45000.0,295.0,3.4,0,18
3,28927,2,0,0,0,74900.0,318.83125,4.0,1,3
15,14442,2,0,0,1,38500.0,280.0,3.5,1,4
31,64000,2,0,0,1,12995.0,302.0,5.0,0,20
24,154000,2,0,1,1,10000.0,235.0,4.7,0,21
24,54000,2,0,0,1,27000.0,235.0,2.0,0,10
28,25721,2,0,0,1,52645.0,411.8888888888889,3.0,1,5
23,20927,2,0,0,0,35998.0,381.03921568627453,2.0,0,5
3,9325,2,0,0,0,33610.0,318.83125,2.0,0,3
12,61001,2,0,1,1,28616.0,335.81672025723475,2.3,0,5
31,71962,2,0,0,1,46900.0,469.0,4.0,0,7
43,5800,2,2,0,1,29990.0,228.0,2.4,0,2
4,40080,2,0,0,1,28499.0,315.0,3.0,0,9
22,57000,2,0,1,1,36500.0,365.0,3.3,1,5
8,7624,2,0,0,1,31985.0,362.9957627118644,5.3,0,3
43,122000,2,2,1,1,9999.0,210.0,2.5,0,21
22,459,2,0,0,0,36998.0,230.45454545454547,2.5,0,2
4,62500,2,0,1,1,40500.0,425.0,3.0,0,9
17,72000,2,0,0,1,17500.0,429.0,5.0,0,12
31,8375,2,0,0,0,69900.0,357.05725190839695,2.0,0,5
4,40000,2,3,0,1,53000.0,523.0,4.4,0,5
43,77000,2,2,1,1,30000.0,305.0,2.5,0,11
30,35902,2,0,0,0,22966.0,188.17948717948718,2.5,0,5
17,800,2,3,0,1,9800.0,132.0,1.6,0,12
23,6204,3,0,0,0,79998.0,381.03921568627453,3.0,0,2
22,69185,2,0,0,0,37405.0,230.45454545454547,3.8,1,5
28,45000,2,0,0,1,41900.0,454.0,4.7,0,10
4,37426,2,0,0,0,39998.0,360.47076923076924,2.0,0,5
18,137000,2,3,1,1,8500.0,420.0,5.6,0,14
30,85000,4,0,1,1,18500.0,188.17948717948718,2.5,0,9
8,4000,2,0,1,1,73900.0,490.0,6.2,0,2
3,4648,3,0,0,0,47598.0,318.83125,2.0,0,2
24,52100,2,0,0,1,38000.0,301.0,4.6,0,7
4,50100,2,0,0,1,10795.0,240.0,2.0,0,11
1,41000,2,0,0,1,32400.0,280.0,2.0,0,5
38,70968,2,0,0,1,34000.0,395.0,5.7,0,4
4,26600,2,0,0,1,53000.0,425.0,3.0,0,10
48,95000,2,0,0,1,18000.0,250.0,2.0,0,7
43,94000,2,2,0,1,19500.0,300.0,2.5,0,20
4,45076,2,0,0,0,57998.0,360.47076923076924,3.0,0,5
7,110000,2,0,0,1,11000.0,272.0,2.0,0,11
23,49083,2,0,0,0,21590.0,381.03921568627453,2.0,0,9
14,63500,2,3,0,1,27500.0,420.0,5.0,0,8
31,21500,2,0,1,1,18000.0,268.0,3.5,1,16
22,68166,2,0,0,0,20818.0,230.45454545454547,1.6,0,6
46,53607,2,0,1,0,31853.0,264.74691358024694,3.5,1,7
31,16813,0,3,0,0,45900.0,188.0,3.0,1,6
4,18200,2,0,1,1,29500.0,228.0,2.0,0,5
3,16400,2,0,0,1,42800.0,292.0,2.0,0,7
46,7000,3,0,0,1,75500.0,437.0,3.4,1,3
3,8497,2,0,0,0,52900.0,318.83125,3.0,1,3
3,68000,2,3,1,1,20000.0,252.0,2.0,0,9
4,83000,2,0,0,1,8995.0,230.0,3.0,0,18
3,25000,2,0,0,1,50000.0,354.0,3.0,1,7
4,125450,2,2,0,1,17200.0,320.0,3.0,0,11
22,9822,2,0,0,0,50998.0,230.45454545454547,3.8,1,2
8,144000,2,0,0,1,22000.0,323.0,6.0,0,17
13,30900,2,0,0,1,27654.0,341.013698630137,2.5,0,5
4,2492,2,0,0,0,41598.0,360.47076923076924,2.0,0,4
3,126760,2,0,1,1,14000.0,211.0,2.0,0,10
43,100680,2,0,0,1,20500.0,256.0,3.6,0,8
33,90400,2,0,0,1,4495.0,140.0,2.4,0,24
17,26895,2,0,0,0,29800.0,246.7,2.5,0,3
10,134000,2,0,1,1,10500.0,390.0,5.7,0,14
12,84352,3,1,1,1,10000.0,188.0,2.0,0,10
46,19000,3,0,0,1,71000.0,437.0,3.4,1,3
23,115550,2,0,0,1,17500.0,240.0,2.0,0,10
25,191775,1,0,1,1,9750.0,310.0,5.4,0,16
12,923,2,0,0,0,46998.0,335.81672025723475,3.5,0,2
31,124630,0,0,0,1,75000.0,188.0,3.0,1,8
4,73500,2,0,0,1,32000.0,320.0,3.0,0,7
0,120000,2,0,1,1,5500.0,140.0,1.8,0,27
3,73837,2,0,0,1,36340.0,318.83125,3.0,1,6
4,29500,2,3,0,1,40999.0,560.0,4.4,0,11
47,13613,2,0,0,0,29798.0,208.47058823529412,2.0,0,4
18,143250,2,3,0,1,11500.0,328.0,3.7,1,10
4,46508,2,3,1,1,11500.0,215.0,3.0,0,19
4,18651,2,3,0,1,59549.0,560.0,4.4,0,10
4,36438,2,0,0,0,39998.0,360.47076923076924,3.0,0,6
22,46628,2,0,0,0,15363.0,230.45454545454547,2.4,0,11
4,57550,2,2,0,1,29995.0,240.0,2.0,0,10
12,119000,2,0,0,1,18000.0,169.0,2.5,0,5
23,36500,2,3,0,1,72000.0,550.0,5.0,0,5
24,121250,2,0,1,1,13250.0,204.0,2.5,1,15
4,2437,3,3,0,1,78350.0,375.0,3.0,0,2
48,110380,2,0,1,1,22000.0,316.0,2.0,0,7
17,149000,2,0,0,1,3850.0,173.0,2.7,1,17
10,14684,2,0,0,0,37995.0,376.2916666666667,3.6,1,4
31,39000,2,0,1,1,39000.0,362.0,3.0,1,8
13,65212,2,0,0,1,42995.0,341.013698630137,5.3,1,6
46,54000,3,1,0,1,33000.0,219.0,2.5,0,6
1,26500,2,0,0,1,53900.0,505.0,2.9,1,6
23,38356,2,0,0,0,36598.0,381.03921568627453,2.0,0,5
1,21487,2,0,0,1,35345.0,336.25,2.0,0,5
7,99000,2,0,0,1,22999.0,403.0,6.2,0,18
12,35597,1,0,0,0,47756.0,335.81672025723475,6.2,1,6
34,130307,2,0,0,1,9950.0,287.0,3.5,1,20
43,178000,2,0,0,1,7600.0,170.0,2.5,0,15
15,160265,2,0,1,1,3000.0,115.0,1.7,0,22
28,1000,2,3,0,1,36000.0,404.0,3.0,1,9
20,29800,2,0,0,0,58900.0,252.40404040404042,5.7,0,3
28,49750,2,3,0,1,27995.0,404.0,3.0,1,8
24,121000,2,0,0,1,6348.0,220.0,3.0,1,23
25,140000,2,0,0,1,2000.0,302.0,4.6,0,20
12,66770,1,0,0,0,21500.0,169.0,2.5,0,7
7,61549,2,0,1,0,19998.0,354.9080459770115,3.6,0,9
25,38100,2,0,0,1,21000.0,365.0,3.5,1,9
46,138071,2,2,0,1,5000.0,106.0,1.5,0,15
31,41545,3,0,0,0,71998.0,357.05725190839695,3.0,0,3
17,128000,2,2,0,1,11000.0,201.0,1.6,0,11
46,48156,2,0,0,0,40368.0,264.74691358024694,4.0,1,6
3,39071,2,0,0,0,67900.0,318.83125,4.0,1,8
30,96680,2,2,1,1,12900.0,140.0,1.8,0,26
31,53500,2,0,1,1,33999.0,362.0,3.0,1,8
8,11025,2,2,0,1,47500.0,505.0,7.0,0,18
12,44000,0,0,1,1,73000.0,475.0,6.7,0,4
47,11000,2,0,0,1,27900.0,184.0,2.0,0,3
4,103000,2,0,0,1,16000.0,407.0,4.4,0,13
24,64000,2,0,0,1,37300.0,301.0,4.6,0,7
3,108000,2,0,0,1,25999.0,333.0,3.0,1,8
1,37045,2,3,1,1,26600.0,280.0,2.0,0,7
4,28744,2,0,0,0,50998.0,360.47076923076924,4.4,0,6
4,65800,2,3,0,1,44950.0,425.0,3.0,0,10
3,33012,2,0,0,1,38000.0,355.0,2.0,0,6
24,107818,2,0,1,1,11400.0,204.0,2.5,1,14
23,79500,2,0,0,1,19000.0,240.0,2.0,0,9
24,37000,2,0,0,1,63997.0,471.0,5.0,0,7
22,11945,2,0,0,0,38998.0,230.45454545454547,3.8,0,3
13,131800,2,0,1,1,5800.0,295.0,5.3,0,20
24,146000,2,0,0,1,8995.0,272.0,3.5,1,17
34,29000,2,2,0,1,29000.0,350.0,3.7,1,15
10,141209,2,0,0,1,5700.0,345.0,5.7,0,21
12,85253,2,0,0,1,19995.0,365.0,3.5,1,9
18,87009,2,0,0,1,17800.0,325.0,3.7,1,10
25,158000,2,3,0,1,19780.0,380.0,3.5,1,9
48,10500,2,0,0,1,36000.0,250.0,2.0,0,5
3,45843,2,0,0,1,37000.0,340.0,3.0,1,7
12,15198,2,0,0,1,31621.0,335.81672025723475,1.5,0,4
19,58000,2,0,0,1,51500.0,550.0,5.0,0,8
23,30424,3,0,0,0,44998.0,381.03921568627453,2.0,0,5
38,38012,2,0,0,1,45277.0,377.1296296296296,5.7,1,4
4,11078,2,2,0,0,91900.0,360.47076923076924,6.6,0,4
24,50000,2,0,0,1,65000.0,383.0,5.7,0,7
23,58000,2,0,0,1,38000.0,247.0,2.0,0,6
0,3415,2,3,0,0,54998.0,256.5952380952381,3.5,0,2
24,61000,2,3,0,1,65000.0,471.0,5.0,0,7
3,48500,2,3,1,1,43500.0,349.0,3.0,1,6
23,65680,2,0,1,1,34900.0,247.0,2.0,0,7
38,44362,2,0,0,1,50658.0,377.1296296296296,5.7,1,5
3,18603,2,0,0,0,42900.0,318.83125,3.0,1,6
3,35999,3,0,0,0,59598.0,318.83125,4.0,0,5
7,8044,2,3,0,1,93000.0,420.0,6.2,0,4
31,9738,2,0,0,1,85500.0,503.0,4.0,0,9
4,112000,2,3,1,1,28000.0,420.0,4.0,0,16
15,167300,2,0,0,1,6250.0,190.0,2.4,0,16
7,71000,2,0,1,1,35999.0,420.0,6.2,0,10
0,31015,2,0,0,1,36570.0,256.5952380952381,2.0,0,5
4,33000,2,3,0,1,29999.0,228.0,2.0,0,3
9,63000,4,0,0,1,20000.0,273.22727272727275,3.6,0,8
6,68325,1,3,0,1,11995.0,180.0,2.4,0,12
38,34365,2,0,1,1,48000.0,410.0,6.4,0,4
31,32000,2,3,0,1,44900.0,208.0,2.0,0,7
23,40237,2,0,0,0,36998.0,381.03921568627453,2.0,0,5
48,22500,2,0,0,1,50000.0,316.0,2.0,0,5
12,58700,2,0,1,1,48999.0,375.0,3.5,1,5
12,195,2,0,0,1,87500.0,310.0,3.5,1,2
8,120000,0,0,0,1,19500.0,260.0,6.6,0,9
8,14676,2,0,0,1,33000.0,200.0,5.3,0,3
20,33704,3,0,0,0,42998.0,252.40404040404042,2.0,0,4
4,2950,3,0,0,1,87000.0,375.0,3.0,0,2
31,17994,2,0,0,1,87500.0,357.05725190839695,3.0,0,4
46,44101,2,0,0,1,45423.0,264.74691358024694,5.7,1,5
4,25918,2,3,0,1,32000.0,228.0,2.0,0,4
4,87000,2,0,0,1,15300.0,300.0,3.0,0,17
30,28333,2,3,0,1,20500.0,184.0,2.5,0,7
3,29294,2,0,0,1,39999.0,340.0,3.0,1,7
41,37000,2,0,0,1,14995.0,260.0,2.0,0,17
4,138000,2,0,0,1,9950.0,184.0,2.5,0,20
48,44487,3,0,0,1,65000.0,400.0,2.0,0,5
0,16878,2,0,0,1,38781.0,256.5952380952381,2.0,0,4
0,30177,2,3,0,0,46598.0,256.5952380952381,3.5,1,3
8,53000,2,0,1,1,67100.0,420.0,6.2,0,4
45,61308,4,0,0,1,42000.0,425.0,3.5,0,4
31,99200,2,0,0,0,11495.0,302.0,3.5,1,12
